R_SG,R_TH
-0.303661209,0.133233428
-0.054826023,-0.687498359
0.01096761,0.292834145
0.164995615,-0.403217914
-1.373310484,-1.568245181
-1.962643304,-0.296536714
0.724137595,0.693385128
-1.517435613,-0.367030093
-0.578716672,-2.598165095
-0.275821482,0.47315777
-1.040162873,-0.478986252
-1.296502404,-0.505453683
-4.390496005,-4.842189842
1.497493811,1.738750213
-0.461516041,-0.287447814
2.489803663,2.834277938
0.356188855,0.580771612
-2.506506772,-0.260232597
-0.161085976,0.735695351
0.978474622,0.800460019
-1.47726178,-0.924402875
-0.398865513,0.047408057
1.147156137,0.575850823
1.474525727,1.222809505
-1.380646083,-0.00931082
-0.239203048,-1.039651106
-0.335848454,-0.331295362
-1.033717621,-0.47310664
1.877794708,1.380281663
-1.238729731,0.044603996
0.770061081,0.173191326
-0.479939155,-0.967522563
-0.795564737,-0.301326426
-0.46140002,0.12063955
-1.590616714,-2.053879152
0.105756952,0.011861341
0.391937191,-0.285804623
-0.310992208,0.089169614
2.05875034,1.241564267
1.605973987,0.550139288
2.198333345,1.661911746
-0.500268439,-0.108406542
1.731428008,1.368320748
1.114658318,0.082158216
-1.569920177,-0.411467745
1.008671856,1.315692299
0.51176558,-0.488097463
-0.201813083,-0.103693106
-0.181020082,0.121317295
0.220688193,-0.199687481
0.409314188,0.024011808
1.469024225,0.564730579
-0.995509884,-0.00772415
-0.394549046,-1.044018081
-1.290976913,-1.373222022
-0.105335801,0.351887989
-0.801643736,1.310429395
0.841991124,-0.050956136
1.354978645,0.761629047
-0.555068681,-0.72340951
-0.436849813,0.097605836
-0.424421303,-0.849812186
-0.539528445,-0.889461305
-0.760196234,-0.422428217
-1.132782064,-0.132285191
-0.340671503,0.444592733
0.036005082,0.111559359
-1.058108809,-0.964954957
1.162621541,0.590198651
-0.065778883,0.638404938
-0.495414488,0.027259098
0.686464637,-0.669274287
-1.097504254,-0.250146531
-0.238562369,-1.139325169
-0.890355667,-0.196413323
-0.111284932,-0.251943883
0.500158215,-0.198033716
0.4650767,-1.302466808
0.008669222,0.087311158
-0.16796986,-0.527263682
-0.104950766,-2.014042439
-0.517324875,-0.703319852
-0.932620501,-1.310736403
-0.693494612,-1.044533203
0.017049814,2.56232575
0.898097416,-0.106938305
0.710618378,0.859953335
-0.291913781,-1.959018592
-0.255861883,-1.606712318
0.260418642,-0.220102223
0.3736478,1.012563064
0.406693748,0.888158722
0.447642301,-0.162668104
-0.093873465,0.329730449
-1.731763043,-1.929174091
-0.061373498,-0.800242673
-1.06270398,0.533147862
-2.687461393,-2.834140763
0.777944279,1.567461953
-1.552389382,-0.781064858
-0.632150577,1.670855804
0.175195098,1.839896253
-1.944615459,-1.205412133
-0.523570338,-1.390140116
-1.445727127,-0.064233813
1.738369715,1.669453283
-3.0281793,-1.354300438
-1.063148334,-0.270184844
1.737492802,1.783914528
0.215127619,-0.026028008
-1.444182464,0.029182458
-0.127752343,0.802718773
0.787104857,0.78778912
2.56815538,0.971668815
-1.91544811,-1.212567249
-1.110739163,0.50212168
0.303372757,0.41253419
2.498151796,0.705234543
-1.579573734,-0.118727106
-1.711633505,-1.856575133
0.06577095,-0.332391213
2.640090397,0.928701473
1.396696276,0.074483276
-1.171098721,-0.069050328
1.661089611,0.473857475
-0.026343321,1.958162293
0.570471472,0.423284255
-1.969440246,0.462051
-0.634076743,0.111805215
1.750736731,0.721096796
0.644485093,-0.799872697
0.593768687,1.088346589
1.647924746,1.353873186
2.200074956,1.021636495
1.755897064,0.014498742
-0.4766364,1.168904376
-1.597240808,-1.525457592
1.13291128,1.160112531
-0.046622951,-0.837634694
0.70025366,1.035187262
0.641307925,0.061700054
-0.268003326,-0.816654402
0.167849925,-0.371641262
1.256397131,0.174039203
0.920349958,0.199771343
-0.902297097,0.768572423
-0.001388566,0.255838009
0.04615948,1.065021315
-1.207477271,-0.479137194
-0.602360531,-1.173781199
-0.396858932,0.276074457
1.886961147,1.244334926
-1.115929868,-0.183819015
-0.791962283,-0.497077672
0.59641058,-0.032131497
-1.221745171,-1.923732473
0.451331336,-1.237984078
-0.187480822,0.950002193
0.032754435,0.014601311
0.192393581,1.130939807
3.597485137,0.958993626
1.160577021,1.224271625
-0.063032047,-0.073473313
0.366452608,0.629832366
-0.689691798,-0.923557827
-1.37485451,-0.148961553
-0.19396238,0.71229554
-0.691238206,-0.49035292
-0.432978076,-0.848586936
-0.834270786,0.335173534
-0.967135113,-0.481003468
-1.365642872,-0.5142432
-0.253108475,0.247052021
-0.90463846,-0.288046976
-0.302520134,-0.556891511
0.457080233,1.215090515
-0.38246128,-0.330708963
0.042040078,0.210577662
1.633119924,0.637617166
-0.143930996,-0.432480092
-1.341275305,-1.050843015
0.974033675,-0.301349797
-0.605385778,0.185831323
0.595627195,0.961224415
0.240073618,0.286503463
1.047389153,0.783855117
-0.205741546,0.807254832
-0.203657675,0.011234377
-0.01863265,-0.599993349
0.162918095,0.584545755
0.5046118,0.864892177
0.781848178,0.485442903
0.591968795,-0.069303914
0.500485243,0.216069559
-0.651226062,-0.686524585
-0.735166376,-0.449586426
-1.33872622,-0.515597041
-0.615800972,0.437901583
0.21361901,0.474330174
-0.821241683,-1.665487114
0.430101951,0.715269721
1.346104013,0.047128172
-0.408563942,0.61764294
0.157612914,0.390625497
-2.114655124,-1.629042303
-0.202735905,0.783792559
0.972597972,0.916235404
1.304696969,0.363879183
1.711185131,0.161376933
1.037566933,0.660104827
-0.20539724,-0.309161826
-0.617330221,0.384070513
1.016925932,0.871402622
0.888900895,0.443718855
0.303829759,0.182216658
-0.128232252,0.7470621
0.632003023,0.222096317
0.694592724,1.20120164
-0.178722555,-0.486602813
0.165482221,0.426983579
-0.527642836,0.233636461
0.122456861,-0.520304607
0.27404599,0.701278613
-0.780535386,0.603953178
-1.725542225,-0.033457432
0.827261492,-0.754114135
-1.247148369,-1.003951784
-1.023538865,0.662902014
0.154782928,0.030510049
-0.133919206,0.711027174
1.495391047,1.540075197
0.166714562,0.379887785
-0.200160543,0.290895692
-0.090987852,-0.227613542
-0.293747515,-0.750984373
-0.541902188,-0.383820096
-0.224282838,0.999150791
0.247843816,-0.534713842
-0.099556577,0.031189084
0.32468816,0.053258859
0.669233267,0.485165853
0.256156061,-0.223181889
-0.672414463,0.343299696
-0.992433081,-0.340061616
-0.036763277,0.128143746
-0.42233174,-0.416094759
-0.446588968,-1.191054166
1.691089621,-1.921757882
1.559103932,0.293033641
-0.10016926,-0.650114551
0.028679384,-2.162812252
-0.733383894,-0.696396049
-1.930938412,0.107879352
-0.320911193,0.781407266
-0.136423482,0.355972145
1.648068467,1.985099622
0.089366607,-1.277612937
-0.138464608,0.904445619
-0.164302803,1.257550416
0.381904055,-0.874334901
-0.245668079,-0.183706497
0.360409975,-0.050343512
-0.077646273,-0.660837644
0.964539175,0.797712754
-0.564362647,-0.552673327
0.527276508,1.775528686
-0.098847995,0.009272444
0.118952469,0.260601117
-0.346500453,-0.630841665
-0.174049906,-3.196100985
-0.492808832,-1.021659463
-1.496366441,-2.529985137
-0.29292499,0.47108991
0.347286818,4.483821056
0.064982221,-0.018274421
0.480196401,0.013536929
0.493018927,0.589781116
-0.070332888,0.433030442
-0.407496228,0.510508609
0.808783834,0.405742133
-0.896775458,-0.957123818
0.013079959,0.417324915
-0.449231961,-0.261962192
-0.084900354,0.085614153
-0.006397089,0.586621419
-0.233061771,-0.390920759
-0.180417291,-0.372360235
-0.475060276,-0.495505885
0.434724957,1.109125585
0.686334236,0.502638744
-1.082340356,-0.027158883
1.572231384,0.319477467
-0.690074242,-1.311509464
-0.975753341,-1.707332211
0.368141197,0.490887671
-0.127335241,-0.123343854
0.695146955,-0.053586752
0.890643576,0.000678493
-0.777325091,0.300796932
0.196138651,0.497980098
0.617816864,0.716291241
0.141816293,-0.418554958
0.547427744,0.688179649
0.534359606,0.025323373
0.156071074,-0.240163426
0.860434555,0.86852399
0.842167992,0.141599034
-0.314982434,-0.711340606
1.013898119,0.982069693
0.362839206,0.26670985
-0.03311538,0.320426809
-0.092307855,0.059638305
-0.030449846,0.254537145
-0.039598666,-0.587261557
-0.791530821,-0.105232013
0.241623801,0.188024354
-0.847048446,-0.007225173
-0.060778899,-0.708626752
-0.330637957,-0.203958723
-0.679839541,-0.295417267
-0.382056021,0.388839613
0.511048029,0.469102893
0.43360614,0.494464593
-0.316201699,0.862724582
-0.290819299,0.333036095
1.397799759,1.328837652
1.117543054,0.476612177
0.2869811,0.027366485
0.63625582,-0.472005877
0.817699911,0.511451351
-0.169137175,0.052781692
-0.264934405,-0.260362936
1.065800284,0.407114885
-0.395814494,-0.218618217
-0.011616541,-0.316060722
-0.417430204,-0.384312117
0.26629224,-0.381935882
0.095027668,0.520228123
0.477093819,0.497802405
0.542900057,0.509905506
-0.066097877,0.345862487
0.388724856,0.422639191
0.42736016,-0.0125715
-0.590676903,-0.851616991
-0.089313865,-0.294605258
-0.070325109,0.651538295
0.490913207,0.389650187
0.480701907,-0.416818348
-0.166499174,0.426886244
1.098128085,-0.25515602
-0.904611166,-0.823446132
0.519726212,0.071846163
0.265473862,0.170190108
0.353301444,0.113510629
-0.353301444,0.039920034
-0.080763967,-0.894087518
0.90117221,0.48589907
0.491073343,-0.300698458
-0.656798959,-0.174334556
-0.270172757,-0.420160612
-0.387093307,0.098152748
0.841246371,0.488047663
0.438072355,0.175319525
-0.451843129,-0.238509873
-0.026586161,-0.807104814
0.285671065,-0.241019875
0.473252601,0.119938111
-0.844495794,-0.160594945
0.464158193,-0.604051494
0.439456165,-0.286139975
-0.119226473,0.496320846
-0.190102321,-0.152401982
0.828133824,1.049124331
0.185065347,0.252082378
-0.116178499,0.163865206
-0.225480665,0.334576601
-1.286668825,-0.13522825
0.279898728,0.131403549
0.509424802,0.304879255
-0.511023827,-0.191475276
0.984621381,0.395269991
0.843535595,-0.111051542
-0.356412412,0.311267031
15.76551395,-0.302378368
-15.31682397,0.364389165
-0.265449212,0.187064781
-0.078985341,-0.107393075
0.022663532,0.089081237
0.13147302,-0.147880408
-0.210817862,0.10050665
0.354046113,0.423670675
-1.508809818,-0.858661816
-0.024219866,-0.094593272
-0.359525406,-0.460274367
0.370361334,-0.058082575
0.062124567,0.238497706
0.764626744,-0.494846634
0.310207911,0.332296279
-0.075648691,-0.044667927
0.128568745,-0.028725635
1.117046634,-0.140555344
0.828050358,0
-0.284237398,0.569304444
0.034374105,-0.256518932
0.224225396,-0.063754369
0.400496917,-0.492915748
0.648361132,-0.645541016
-0.484801146,-0.409151857
0.273640787,-0.423190392
-1.124486581,0.57916284
-0.111906593,0.125378089
-0.075708687,-0.155776863
-0.147237461,0.24293184
-0.104191136,0.520698744
0.283394583,0.445808797
0.264954996,0.093265712
0.096819952,0.207937413
-0.46329449,-0.008920948
-0.151384011,-0.070120866
-0.304081339,0.025504186
0.187979063,-0.441501821
0.779928195,0.092806837
0.125077804,0.28683609
-0.052482744,-0.047855287
-0.079084844,0.133937133
-0.162691183,-0.151170644
0.202859271,0.235904804
0.528097554,-0.231436571
0.102277291,0.363809373
-0.125634525,0.294663256
-0.658083762,-0.220280486
-0.020112849,0.193644092
0.485906905,0.288816182
-0.517476763,-0.159505819
-0.890837785,-0.102039855
0.429463426,0.24699815
-0.189260168,0.09167729
0.193924891,0.017061665
1.32679358,-0.2853755
-0.992123947,-0.214408587
-0.093644289,0.296118029
-0.38199601,-0.336132638
1.162263776,0.057793741
-0.690962664,-0.342167691
0.082722088,-0.012742587
-0.316696942,-0.012744211
-0.307730368,0.361940112
0.830470063,0.284053273
1.587008826,-0.102622586
0.328288836,-0.23478062
0.237420467,-0.163402365
0.572752898,0.275150537
-0.965224622,-0.036177499
0.635364807,-0.112424149
-0.100227634,0.20442894
0.513058789,0.297009543
0.266784862,0.110598857
0.537703999,-0.133365799
-0.753717908,-0.31547566
0.26035901,0.023473211
0.317033315,0.259107713
-0.175739616,-0.144992253
-0.491796404,0.000633611
-0.176014271,-0.291250329
-0.078026741,0.239280876
0,-0.376633926
0.155390827,0.008271956
-1.318215776,-0.659444768
0.462687052,0.375899436
-0.486167422,0.021054579
-0.30758306,0.09118532
-0.518030194,-0.154362361
-0.15387033,0.197056965
0.516068345,0.227185324
-0.114656411,0.012076642
0.370778462,0.16384389
-0.385503246,-0.006980116
0.246660633,0.628789663
-0.560999237,1.771960123
0.488749323,-0.049574282
-0.429677851,0.437881062
-0.579606264,0.054292167
-0.136521328,0.698228998
0.01548798,0.18052369
-0.00154869,0.117929226
0.222146683,0.366342083
-0.164861119,-0.037121671
-0.291723903,0.978796684
-0.3542491,0.086154185
1.001029841,0.580655122
-0.491667399,0.142994349
-0.244567954,-0.116055097
-0.132154021,-0.009577569
0.065010508,-0.17375262
-0.120411654,0.129444426
0.747810234,0.031137538
-0.278805557,-0.234368317
-0.224288722,0.407244718
1.301775091,0.920941722
-0.492304526,0.078730606
-0.290927022,-0.130264633
0.775260904,0.183505841
0.898813186,0.301165916
0.008203134,-0.221357216
-0.079325163,0.866687586
-0.26395803,0.420334489
0.692960939,-0.096888487
0.602765119,0.825208585
0.179492508,-0.127494121
0.176472223,-2.408637818
0.174365348,0.542061333
-0.181562203,0.54383985
0.275808546,0.41223872
1.26474127,0.419870568
-0.309653167,0.153143399
-0.055999587,0.157556798
0.518204033,-0.396982989
-0.328110736,-0.73877543
0.053528047,-0.027031792
-0.013601098,0.601781373
0.919807219,0.058986887
0.238501214,0.110871226
0.077719151,-0.679996066
